time,open,high,low,close,volume
2019-03-08 16:46:00,173.2,173.2,173.2,173.2,501
2019-03-08 16:41:00,173.22,173.22,173.22,173.22,441
2019-03-08 16:40:00,173.13,173.13,173.13,173.13,238
2019-03-08 16:39:00,173.2,173.2,173.2,173.2,501
2019-03-08 16:38:00,173.14,173.14,173.07,173.07,1701
2019-03-08 16:36:00,173.23,173.23,173.23,173.23,1194
2019-03-08 16:27:00,173.19,173.24,173.19,173.24,1195
2019-03-08 16:26:00,173.1,173.1,173.1,173.1,258
2019-03-08 16:25:00,173.1,173.1,173.1,173.1,224
2019-03-08 16:23:00,173.03,173.03,173.03,173.03,226
2019-03-08 16:22:00,173.19,173.19,173.19,173.19,4749
2019-03-08 16:21:00,173.19,173.19,173.19,173.19,853
2019-03-08 16:20:00,173.19,173.2,173.19,173.19,536
2019-03-08 16:19:00,173.19,173.19,173.19,173.19,602
2019-03-08 16:18:00,173.22,173.22,172.91,173.19,13883
2019-03-08 16:17:00,173.2,173.3,173.2,173.3,1113
2019-03-08 16:16:00,173.2,173.45,173.2,173.45,914
2019-03-08 16:15:00,173.09,173.19,173.09,173.19,7744
2019-03-08 16:14:00,173.1,173.1,173.1,173.1,3827
2019-03-08 16:12:00,172.99,173.0,172.99,173.0,4707
2019-03-08 16:11:00,172.91,173.0,172.91,173.0,2275
2019-03-08 16:10:00,172.98,173.0,172.98,173.0,1404
2019-03-08 16:09:00,172.88,172.88,172.88,172.88,1786
2019-03-08 16:08:00,172.94,173.0,172.94,172.94,731
2019-03-08 16:07:00,173.0,173.0,172.9999,172.9999,401
2019-03-08 16:06:00,173.0,173.0,172.94,172.9986,5476
2019-03-08 16:05:00,172.99,172.99,172.96,172.96,853
2019-03-08 16:04:00,173.0,173.0,173.0,173.0,111
2019-03-08 16:03:00,172.95,173.0,172.94,172.94,5762
2019-03-08 16:02:00,172.94,172.95,172.94,172.95,697
2019-03-08 16:01:00,172.91,173.01,172.91,172.94,846410
2019-03-08 16:00:00,172.9,173.07,172.88,172.92,232015
2019-03-08 15:59:00,172.94,172.98,172.87,172.9,130850
2019-03-08 15:58:00,172.95,172.9501,172.87,172.94,141685
2019-03-08 15:57:00,172.92,172.96,172.83,172.96,119131
2019-03-08 15:56:00,172.75,172.99,172.62,172.91,269620
2019-03-08 15:55:00,172.84,172.92,172.74,172.75,150968
2019-03-08 15:54:00,172.86,172.89,172.8,172.84,79083
2019-03-08 15:53:00,172.81,172.9,172.76,172.87,99655
2019-03-08 15:52:00,172.8,172.82,172.77,172.81,45910
2019-03-08 15:51:00,172.73,172.87,172.73,172.81,58576
2019-03-08 15:50:00,172.81,172.85,172.74,172.74,60904
2019-03-08 15:49:00,172.85,172.86,172.79,172.8101,63220
2019-03-08 15:48:00,172.84,172.9,172.82,172.85,47616
2019-03-08 15:47:00,172.78,172.89,172.7742,172.847,70279
2019-03-08 15:46:00,172.73,172.8104,172.7,172.78,58465
2019-03-08 15:45:00,172.69,172.73,172.66,172.73,60583
2019-03-08 15:44:00,172.61,172.7,172.58,172.69,65379
2019-03-08 15:43:00,172.47,172.6099,172.4647,172.6099,49241
2019-03-08 15:42:00,172.53,172.58,172.48,172.48,43530
2019-03-08 15:41:00,172.49,172.55,172.48,172.53,46360
2019-03-08 15:40:00,172.5416,172.59,172.47,172.4801,51218
2019-03-08 15:39:00,172.45,172.6,172.44,172.535,54280
2019-03-08 15:38:00,172.33,172.48,172.325,172.46,50302
2019-03-08 15:37:00,172.33,172.44,172.3,172.33,91957
2019-03-08 15:36:00,172.46,172.47,172.32,172.33,82407
2019-03-08 15:35:00,172.47,172.49,172.37,172.45,134092
2019-03-08 15:34:00,172.4799,172.5,172.42,172.45,89343
2019-03-08 15:33:00,172.25,172.4999,172.21,172.4824,102952
2019-03-08 15:32:00,172.14,172.25,172.13,172.25,26072
2019-03-08 15:31:00,172.12,172.18,172.03,172.14,46942
2019-03-08 15:30:00,172.23,172.2309,172.13,172.15,61894
2019-03-08 15:29:00,172.14,172.24,172.12,172.23,55124
2019-03-08 15:28:00,172.0,172.16,172.0,172.14,35888
2019-03-08 15:27:00,172.08,172.09,171.98,172.0,44976
2019-03-08 15:26:00,172.06,172.139,172.05,172.07,64578
2019-03-08 15:25:00,172.1,172.14,172.03,172.06,68116
2019-03-08 15:24:00,172.127,172.17,172.08,172.1,39541
2019-03-08 15:23:00,172.16,172.21,172.11,172.14,41481
2019-03-08 15:22:00,172.18,172.2,172.13,172.14,52349
2019-03-08 15:21:00,172.18,172.22,172.0953,172.17,46906
2019-03-08 15:20:00,172.19,172.24,172.14,172.18,35793
2019-03-08 15:19:00,172.17,172.19,172.1,172.19,30467
2019-03-08 15:18:00,172.2544,172.26,172.17,172.181,45201
2019-03-08 15:17:00,172.27,172.2949,172.21,172.24,35000
2019-03-08 15:16:00,172.42,172.44,172.27,172.28,41522
2019-03-08 15:15:00,172.34,172.42,172.3199,172.41,42415
2019-03-08 15:14:00,172.26,172.42,172.255,172.35,48062
2019-03-08 15:13:00,172.33,172.36,172.25,172.25,42757
2019-03-08 15:12:00,172.33,172.41,172.27,172.31,49988
2019-03-08 15:11:00,172.55,172.565,172.27,172.305,103397
2019-03-08 15:10:00,172.6896,172.75,172.52,172.5401,77841
2019-03-08 15:09:00,172.54,172.6998,172.54,172.6998,83712
2019-03-08 15:08:00,172.52,172.58,172.48,172.54,44303
2019-03-08 15:07:00,172.55,172.59,172.5,172.51,37302
2019-03-08 15:06:00,172.4948,172.62,172.4814,172.55,29900
2019-03-08 15:05:00,172.53,172.5661,172.47,172.485,27267
2019-03-08 15:04:00,172.3901,172.5398,172.37,172.52,49744
2019-03-08 15:03:00,172.43,172.445,172.38,172.39,30583
2019-03-08 15:02:00,172.46,172.49,172.42,172.42,32385
2019-03-08 15:01:00,172.48,172.4807,172.41,172.46,44980
2019-03-08 15:00:00,172.48,172.51,172.45,172.5,18371
2019-03-08 14:59:00,172.55,172.5525,172.46,172.47,36536
2019-03-08 14:58:00,172.5,172.57,172.49,172.5563,30214
2019-03-08 14:57:00,172.5901,172.61,172.47,172.52,81855
2019-03-08 14:56:00,172.675,172.7,172.58,172.59,53114
2019-03-08 14:55:00,172.72,172.75,172.641,172.6646,59348
2019-03-08 14:54:00,172.62,172.75,172.59,172.72,77397
2019-03-08 14:53:00,172.505,172.6217,172.44,172.62,99269
2019-03-08 14:52:00,172.46,172.52,172.45,172.5,67000
2019-03-08 14:51:00,172.38,172.48,172.38,172.46,48688
2019-03-08 14:50:00,172.31,172.37,172.3,172.37,29120
2019-03-08 14:49:00,172.44,172.45,172.3139,172.3139,51913
2019-03-08 14:48:00,172.355,172.45,172.34,172.4364,50846
2019-03-08 14:47:00,172.2669,172.36,172.26,172.35,52183
2019-03-08 14:46:00,172.29,172.31,172.23,172.2651,44884
2019-03-08 14:45:00,172.3599,172.3599,172.27,172.28,35692
2019-03-08 14:44:00,172.3,172.37,172.28,172.35,47200
2019-03-08 14:43:00,172.17,172.33,172.17,172.3,53390
2019-03-08 14:42:00,172.18,172.23,172.12,172.17,37485
2019-03-08 14:41:00,172.18,172.2,172.15,172.16,22650
2019-03-08 14:40:00,172.2,172.22,172.14,172.18,26985
2019-03-08 14:39:00,172.26,172.26,172.16,172.2,50719
2019-03-08 14:38:00,172.23,172.27,172.21,172.27,21830
2019-03-08 14:37:00,172.17,172.25,172.16,172.21,49754
2019-03-08 14:36:00,172.13,172.19,172.11,172.17,25240
2019-03-08 14:35:00,172.0799,172.14,172.07,172.1263,30496
2019-03-08 14:34:00,172.0634,172.11,172.05,172.08,26172
2019-03-08 14:33:00,172.09,172.1319,172.06,172.08,48787
2019-03-08 14:32:00,172.05,172.11,172.01,172.08,45079
2019-03-08 14:31:00,171.96,172.08,171.94,172.05,43268
2019-03-08 14:30:00,172.02,172.03,171.9101,171.95,30986
2019-03-08 14:29:00,171.97,172.03,171.96,172.01,33139
2019-03-08 14:28:00,171.99,172.0,171.93,171.96,39221
2019-03-08 14:27:00,172.04,172.04,171.99,171.99,26469
2019-03-08 14:26:00,172.05,172.0685,172.0,172.02,42801
2019-03-08 14:25:00,172.02,172.07,171.97,172.04,32775
2019-03-08 14:24:00,171.98,172.06,171.97,172.0,24627
2019-03-08 14:23:00,171.99,172.01,171.96,171.97,18764
2019-03-08 14:22:00,171.975,172.0,171.94,171.9836,34141
2019-03-08 14:21:00,171.98,172.0,171.97,171.97,20017
2019-03-08 14:20:00,172.01,172.01,171.95,171.98,12736
2019-03-08 14:19:00,171.98,172.03,171.97,172.03,29604
2019-03-08 14:18:00,171.9,171.97,171.89,171.97,18255
2019-03-08 14:17:00,171.93,171.935,171.89,171.91,27039
2019-03-08 14:16:00,171.86,171.94,171.855,171.925,19054
2019-03-08 14:15:00,171.86,171.88,171.79,171.8415,27791
2019-03-08 14:14:00,171.9,171.93,171.84,171.855,21841
2019-03-08 14:13:00,171.91,171.92,171.85,171.9099,31693
2019-03-08 14:12:00,171.93,171.95,171.905,171.9104,21665
2019-03-08 14:11:00,171.82,171.955,171.81,171.935,45734
2019-03-08 14:10:00,171.81,171.85,171.79,171.81,55235
2019-03-08 14:09:00,171.74,171.81,171.74,171.81,24006
2019-03-08 14:08:00,171.68,171.74,171.68,171.72,21042
2019-03-08 14:07:00,171.7,171.71,171.64,171.689,29957
2019-03-08 14:06:00,171.7,171.72,171.68,171.71,18760
2019-03-08 14:05:00,171.69,171.72,171.68,171.7,19920
2019-03-08 14:04:00,171.68,171.71,171.65,171.7,19015
2019-03-08 14:03:00,171.7257,171.7257,171.68,171.69,17365
2019-03-08 14:02:00,171.7,171.73,171.66,171.73,28434
2019-03-08 14:01:00,171.81,171.8349,171.7,171.7,27137
2019-03-08 14:00:00,171.778,171.81,171.76,171.805,17455
2019-03-08 13:59:00,171.76,171.8,171.74,171.775,27270
2019-03-08 13:58:00,171.74,171.77,171.73,171.755,24587
2019-03-08 13:57:00,171.7402,171.759,171.715,171.73,24028
2019-03-08 13:56:00,171.7452,171.76,171.681,171.75,22027
2019-03-08 13:55:00,171.745,171.775,171.71,171.745,34507
2019-03-08 13:54:00,171.72,171.7815,171.71,171.7393,21677
2019-03-08 13:53:00,171.71,171.74,171.69,171.72,15296
2019-03-08 13:52:00,171.71,171.72,171.67,171.71,20571
2019-03-08 13:51:00,171.75,171.785,171.69,171.7,36861
2019-03-08 13:50:00,171.7,171.76,171.69,171.75,15686
2019-03-08 13:49:00,171.71,171.72,171.64,171.7,21841
2019-03-08 13:48:00,171.64,171.74,171.63,171.71,38761
2019-03-08 13:47:00,171.54,171.66,171.52,171.65,28440
2019-03-08 13:46:00,171.51,171.57,171.5,171.55,21174
2019-03-08 13:45:00,171.5377,171.5381,171.5,171.51,16958
2019-03-08 13:44:00,171.54,171.61,171.51,171.53,36429
2019-03-08 13:43:00,171.555,171.565,171.49,171.53,41882
2019-03-08 13:42:00,171.535,171.56,171.51,171.555,31505
2019-03-08 13:41:00,171.495,171.56,171.485,171.5375,47525
2019-03-08 13:40:00,171.49,171.505,171.47,171.495,11685
2019-03-08 13:39:00,171.52,171.5243,171.47,171.495,31534
2019-03-08 13:38:00,171.35,171.53,171.35,171.5272,34625
2019-03-08 13:37:00,171.3581,171.361,171.31,171.345,24947
2019-03-08 13:36:00,171.27,171.36,171.24,171.34,22876
2019-03-08 13:35:00,171.29,171.31,171.27,171.27,16551
2019-03-08 13:34:00,171.252,171.3,171.24,171.28,28933
2019-03-08 13:33:00,171.34,171.34,171.25,171.25,20832
2019-03-08 13:32:00,171.37,171.4,171.335,171.335,23565
2019-03-08 13:31:00,171.35,171.41,171.345,171.38,20355
2019-03-08 13:30:00,171.32,171.35,171.29,171.3438,22060
2019-03-08 13:29:00,171.36,171.37,171.32,171.32,15076
2019-03-08 13:28:00,171.335,171.37,171.335,171.36,24895
2019-03-08 13:27:00,171.3085,171.37,171.29,171.34,30884
2019-03-08 13:26:00,171.3,171.32,171.27,171.31,29503
2019-03-08 13:25:00,171.3,171.32,171.26,171.31,33841
2019-03-08 13:24:00,171.24,171.29,171.23,171.29,18604
2019-03-08 13:23:00,171.33,171.33,171.23,171.23,32756
2019-03-08 13:22:00,171.39,171.39,171.31,171.34,16674
2019-03-08 13:21:00,171.38,171.42,171.37,171.38,19200
2019-03-08 13:20:00,171.32,171.4,171.32,171.3815,23483
2019-03-08 13:19:00,171.36,171.36,171.3,171.32,20496
2019-03-08 13:18:00,171.48,171.4862,171.36,171.36,25293
2019-03-08 13:17:00,171.46,171.49,171.45,171.48,22265
2019-03-08 13:16:00,171.49,171.49,171.45,171.46,20562
2019-03-08 13:15:00,171.5,171.51,171.45,171.4968,36283
2019-03-08 13:14:00,171.42,171.5,171.42,171.5,28162
2019-03-08 13:13:00,171.38,171.43,171.36,171.43,22042
2019-03-08 13:12:00,171.35,171.41,171.32,171.3799,20579
2019-03-08 13:11:00,171.27,171.35,171.26,171.35,18523
2019-03-08 13:10:00,171.29,171.3,171.23,171.26,26167
2019-03-08 13:09:00,171.4,171.4,171.28,171.3,36110
2019-03-08 13:08:00,171.4204,171.4336,171.39,171.39,16707
2019-03-08 13:07:00,171.41,171.45,171.41,171.425,25600
2019-03-08 13:06:00,171.43,171.4451,171.39,171.41,27094
2019-03-08 13:05:00,171.43,171.45,171.41,171.42,22626
2019-03-08 13:04:00,171.46,171.5,171.42,171.43,17806
2019-03-08 13:03:00,171.43,171.47,171.39,171.455,23846
2019-03-08 13:02:00,171.43,171.45,171.39,171.42,24094
2019-03-08 13:01:00,171.34,171.45,171.34,171.43,28274
2019-03-08 13:00:00,171.29,171.3499,171.29,171.34,12937
2019-03-08 12:59:00,171.34,171.34,171.27,171.28,21486
2019-03-08 12:58:00,171.34,171.35,171.32,171.34,13618
2019-03-08 12:57:00,171.38,171.38,171.3,171.31,29600
2019-03-08 12:56:00,171.36,171.41,171.36,171.37,29792
2019-03-08 12:55:00,171.37,171.4,171.34,171.36,18980
2019-03-08 12:54:00,171.41,171.415,171.35,171.37,18687
2019-03-08 12:53:00,171.43,171.43,171.38,171.41,22554
2019-03-08 12:52:00,171.38,171.44,171.38,171.42,18676
2019-03-08 12:51:00,171.46,171.47,171.39,171.4,20251
2019-03-08 12:50:00,171.47,171.48,171.43,171.46,17415
2019-03-08 12:49:00,171.5509,171.5509,171.46,171.4631,21759
2019-03-08 12:48:00,171.62,171.65,171.53,171.5577,20937
2019-03-08 12:47:00,171.57,171.64,171.53,171.62,32518
2019-03-08 12:46:00,171.54,171.58,171.5,171.55,19512
2019-03-08 12:45:00,171.6,171.6163,171.53,171.545,15189
2019-03-08 12:44:00,171.54,171.63,171.54,171.61,20667
2019-03-08 12:43:00,171.5,171.55,171.49,171.54,14457
2019-03-08 12:42:00,171.5,171.52,171.45,171.5061,14103
2019-03-08 12:41:00,171.46,171.52,171.45,171.48,15676
2019-03-08 12:40:00,171.5442,171.55,171.45,171.45,21657
2019-03-08 12:39:00,171.63,171.65,171.53,171.54,18786
2019-03-08 12:38:00,171.66,171.67,171.6,171.62,31616
2019-03-08 12:37:00,171.59,171.66,171.55,171.65,16746
2019-03-08 12:36:00,171.5597,171.6237,171.5597,171.58,33182
2019-03-08 12:35:00,171.54,171.57,171.5,171.55,24136
2019-03-08 12:34:00,171.56,171.58,171.51,171.5363,20261
2019-03-08 12:33:00,171.643,171.65,171.54,171.55,23182
2019-03-08 12:32:00,171.61,171.645,171.55,171.645,29561
2019-03-08 12:31:00,171.54,171.6,171.5,171.6,31618
2019-03-08 12:30:00,171.5,171.54,171.47,171.53,23940
2019-03-08 12:29:00,171.4501,171.54,171.45,171.49,39019
2019-03-08 12:28:00,171.44,171.47,171.41,171.45,15780
2019-03-08 12:27:00,171.37,171.46,171.36,171.43,31759
2019-03-08 12:26:00,171.315,171.37,171.29,171.37,43096
2019-03-08 12:25:00,171.35,171.35,171.28,171.32,13375
2019-03-08 12:24:00,171.4,171.4,171.3,171.34,27182
2019-03-08 12:23:00,171.36,171.38,171.32,171.36,36841
2019-03-08 12:22:00,171.39,171.39,171.32,171.34,24699
2019-03-08 12:21:00,171.28,171.45,171.27,171.4,43603
2019-03-08 12:20:00,171.29,171.35,171.27,171.28,24442
2019-03-08 12:19:00,171.34,171.38,171.25,171.2899,58670
2019-03-08 12:18:00,171.47,171.477,171.32,171.3351,64557
2019-03-08 12:17:00,171.521,171.54,171.455,171.4654,20216
2019-03-08 12:16:00,171.525,171.55,171.49,171.51,34600
2019-03-08 12:15:00,171.5047,171.55,171.49,171.525,26157
2019-03-08 12:14:00,171.48,171.54,171.45,171.5,21420
2019-03-08 12:13:00,171.52,171.56,171.5,171.5,24534
2019-03-08 12:12:00,171.5369,171.5369,171.45,171.51,34795
2019-03-08 12:11:00,171.48,171.53,171.46,171.5276,33906
2019-03-08 12:10:00,171.5028,171.5079,171.44,171.4734,31507
2019-03-08 12:09:00,171.47,171.52,171.42,171.5,53702
2019-03-08 12:08:00,171.57,171.59,171.46,171.48,44259
2019-03-08 12:07:00,171.5905,171.61,171.55,171.57,24770
2019-03-08 12:06:00,171.64,171.64,171.5499,171.6,41509
2019-03-08 12:05:00,171.65,171.67,171.61,171.64,17737
2019-03-08 12:04:00,171.66,171.71,171.59,171.64,33378
2019-03-08 12:03:00,171.73,171.73,171.6327,171.66,33937
2019-03-08 12:02:00,171.77,171.78,171.6855,171.73,28970
2019-03-08 12:01:00,171.69,171.79,171.685,171.77,34865
2019-03-08 12:00:00,171.76,171.79,171.68,171.68,44605
2019-03-08 11:59:00,171.73,171.785,171.7,171.76,22299
2019-03-08 11:58:00,171.76,171.79,171.7251,171.75,12200
2019-03-08 11:57:00,171.87,171.9,171.77,171.775,24198
2019-03-08 11:56:00,171.95,171.98,171.84,171.8664,54141
2019-03-08 11:55:00,171.942,171.99,171.91,171.96,25677
2019-03-08 11:54:00,171.805,171.9599,171.805,171.94,33979
2019-03-08 11:53:00,171.7501,171.81,171.745,171.8,32900
2019-03-08 11:52:00,171.69,171.76,171.63,171.7534,38505
2019-03-08 11:51:00,171.79,171.79,171.68,171.7,32577
2019-03-08 11:50:00,171.96,171.96,171.78,171.79,41997
2019-03-08 11:49:00,171.93,172.0,171.9153,171.96,29745
2019-03-08 11:48:00,171.925,171.9641,171.88,171.93,42754
2019-03-08 11:47:00,171.84,171.96,171.84,171.925,45905
2019-03-08 11:46:00,171.8,171.86,171.78,171.85,24157
2019-03-08 11:45:00,171.81,171.85,171.76,171.8,22779
2019-03-08 11:44:00,171.77,171.875,171.74,171.81,30829
2019-03-08 11:43:00,171.7,171.81,171.7,171.78,29288
2019-03-08 11:42:00,171.71,171.74,171.66,171.7,22158
2019-03-08 11:41:00,171.782,171.84,171.68,171.71,32874
2019-03-08 11:40:00,171.77,171.88,171.74,171.78,24124
2019-03-08 11:39:00,171.77,171.79,171.74,171.7808,21907
2019-03-08 11:38:00,171.79,171.85,171.77,171.78,40541
2019-03-08 11:37:00,171.8,171.88,171.77,171.81,26615
2019-03-08 11:36:00,171.74,171.85,171.72,171.8,37773
2019-03-08 11:35:00,171.9,171.98,171.73,171.74,59645
2019-03-08 11:34:00,171.89,171.9241,171.83,171.9,24404
2019-03-08 11:33:00,172.03,172.05,171.8999,171.8999,28991
2019-03-08 11:32:00,172.0207,172.06,171.93,172.03,37608
2019-03-08 11:31:00,171.981,172.04,171.95,172.02,27554
2019-03-08 11:30:00,172.16,172.185,171.95,171.99,68922
2019-03-08 11:29:00,172.18,172.27,172.15,172.16,71877
2019-03-08 11:28:00,172.09,172.18,172.07,172.18,37538
2019-03-08 11:27:00,172.1155,172.13,172.03,172.06,54088
2019-03-08 11:26:00,171.78,172.13,171.78,172.11,134679
2019-03-08 11:25:00,171.77,171.81,171.76,171.765,93501
2019-03-08 11:24:00,171.6232,171.78,171.59,171.7693,22947
2019-03-08 11:23:00,171.65,171.68,171.56,171.62,31060
2019-03-08 11:22:00,171.66,171.72,171.62,171.65,50011
2019-03-08 11:21:00,171.75,171.79,171.66,171.66,51557
2019-03-08 11:20:00,171.835,171.84,171.74,171.74,32802
2019-03-08 11:19:00,171.89,171.93,171.82,171.83,40861
2019-03-08 11:18:00,171.77,171.92,171.77,171.89,50704
2019-03-08 11:17:00,171.77,171.85,171.76,171.77,40196
2019-03-08 11:16:00,171.87,171.89,171.75,171.77,54346
2019-03-08 11:15:00,171.8201,171.87,171.8,171.86,26247
2019-03-08 11:14:00,171.83,171.87,171.78,171.83,38358
2019-03-08 11:13:00,171.65,171.85,171.65,171.8306,55864
2019-03-08 11:12:00,171.6,171.66,171.52,171.64,26307
2019-03-08 11:11:00,171.7,171.72,171.58,171.59,49906
2019-03-08 11:10:00,171.67,171.6999,171.57,171.6999,39066
2019-03-08 11:09:00,171.75,171.7501,171.6,171.69,39936
2019-03-08 11:08:00,171.85,171.87,171.71,171.76,61696
2019-03-08 11:07:00,171.7515,171.88,171.72,171.85,44196
2019-03-08 11:06:00,171.69,171.78,171.67,171.77,33061
2019-03-08 11:05:00,171.78,171.8,171.63,171.69,34473
2019-03-08 11:04:00,171.78,171.8,171.65,171.75,48887
2019-03-08 11:03:00,171.74,171.83,171.72,171.77,37638
2019-03-08 11:02:00,171.66,171.785,171.66,171.7393,26414
2019-03-08 11:01:00,171.57,171.68,171.49,171.67,74542
2019-03-08 11:00:00,171.71,171.72,171.59,171.59,34788
2019-03-08 10:59:00,171.68,171.72,171.645,171.69,59557
2019-03-08 10:58:00,171.7888,171.7888,171.66,171.681,55564
2019-03-08 10:57:00,171.88,171.88,171.7199,171.76,59227
2019-03-08 10:56:00,171.71,171.9,171.69,171.89,57295
2019-03-08 10:55:00,171.81,171.84,171.64,171.7,66183
2019-03-08 10:54:00,171.81,171.86,171.74,171.82,28546
2019-03-08 10:53:00,171.77,171.85,171.77,171.81,33377
2019-03-08 10:52:00,171.75,171.83,171.73,171.775,48973
2019-03-08 10:51:00,171.87,171.87,171.74,171.74,32547
2019-03-08 10:50:00,171.93,171.97,171.76,171.88,48990
2019-03-08 10:49:00,171.9,171.96,171.84,171.93,55864
2019-03-08 10:48:00,171.88,171.91,171.78,171.89,84053
2019-03-08 10:47:00,171.73,171.89,171.7,171.8887,62635
2019-03-08 10:46:00,171.74,171.76,171.69,171.74,42909
2019-03-08 10:45:00,171.49,171.73,171.47,171.73,106272
2019-03-08 10:44:00,171.315,171.59,171.315,171.47,87556
2019-03-08 10:43:00,171.22,171.3748,171.22,171.305,49382
2019-03-08 10:42:00,171.16,171.22,171.12,171.22,39134
2019-03-08 10:41:00,171.18,171.23,171.13,171.1898,39237
2019-03-08 10:40:00,171.3,171.3,171.18,171.18,38013
2019-03-08 10:39:00,171.33,171.3941,171.31,171.31,28215
2019-03-08 10:38:00,171.39,171.47,171.33,171.33,45573
2019-03-08 10:37:00,171.22,171.454,171.21,171.41,64941
2019-03-08 10:36:00,171.17,171.25,171.13,171.216,41379
2019-03-08 10:35:00,171.21,171.23,171.13,171.15,65403
2019-03-08 10:34:00,171.28,171.34,171.2,171.22,41324
2019-03-08 10:33:00,171.42,171.45,171.22,171.29,59940
2019-03-08 10:32:00,171.66,171.68,171.42,171.43,64068
2019-03-08 10:31:00,171.59,171.67,171.55,171.64,51839
2019-03-08 10:30:00,171.69,171.78,171.54,171.58,60776
2019-03-08 10:29:00,171.7384,171.75,171.57,171.7,80341
2019-03-08 10:28:00,171.69,171.77,171.6,171.7356,64638
2019-03-08 10:27:00,171.56,171.71,171.55,171.6802,58566
2019-03-08 10:26:00,171.42,171.57,171.39,171.56,34653
2019-03-08 10:25:00,171.52,171.6,171.43,171.43,54723
2019-03-08 10:24:00,171.72,171.72,171.5033,171.52,54567
2019-03-08 10:23:00,171.5,171.72,171.49,171.72,66144
2019-03-08 10:22:00,171.35,171.56,171.33,171.4984,73801
2019-03-08 10:21:00,171.25,171.3535,171.18,171.3535,43532
2019-03-08 10:20:00,171.3,171.31,171.19,171.26,48071
2019-03-08 10:19:00,171.28,171.39,171.23,171.29,55014
2019-03-08 10:18:00,171.401,171.43,171.24,171.28,86332
2019-03-08 10:17:00,171.36,171.4368,171.31,171.41,43373
2019-03-08 10:16:00,171.35,171.4299,171.22,171.37,43890
2019-03-08 10:15:00,171.41,171.49,171.3381,171.3499,60832
2019-03-08 10:14:00,171.33,171.58,171.15,171.4,193524
2019-03-08 10:13:00,171.32,171.38,171.24,171.322,50022
2019-03-08 10:12:00,171.37,171.41,171.28,171.33,116061
2019-03-08 10:11:00,171.1969,171.44,171.17,171.38,121258
2019-03-08 10:10:00,170.92,171.1984,170.88,171.18,53277
2019-03-08 10:09:00,170.95,171.0,170.91,170.92,49486
2019-03-08 10:08:00,170.81,170.95,170.681,170.95,74633
2019-03-08 10:07:00,170.91,170.99,170.75,170.8041,144180
2019-03-08 10:06:00,171.015,171.02,170.85,170.9,75693
2019-03-08 10:05:00,170.92,171.09,170.878,171.01,63865
2019-03-08 10:04:00,170.83,170.94,170.78,170.91,61810
2019-03-08 10:03:00,170.91,170.91,170.77,170.8172,45822
2019-03-08 10:02:00,171.0,171.01,170.84,170.92,98844
2019-03-08 10:01:00,171.17,171.18,170.96,170.995,128328
2019-03-08 10:00:00,171.41,171.42,171.15,171.18,89368
